date,open,close,high,low,volume
2007-03-23,13.644,13.473,13.644,13.258,22558.38
2007-03-26,13.473,13.707,13.854,13.395,27505.19
2007-03-27,13.819,14.39,14.688,13.815,67672.1
2007-03-28,14.4,13.902,14.537,13.663,56892.99
2007-03-29,13.902,13.932,14.122,13.683,41665.99
2007-03-30,13.927,13.624,13.927,13.571,18419.47
2007-04-02,13.6,13.658,13.756,13.502,23720.72
2007-04-03,13.658,13.937,14.0,13.585,31874.57
2007-04-04,13.956,14.195,14.385,13.956,49220.0
2007-04-05,14.244,14.171,14.488,14.054,55460.13
2007-04-06,14.234,14.561,14.61,14.146,38183.96
2007-04-09,14.683,14.537,14.839,14.415,54084.65
2007-04-10,14.634,14.268,14.751,14.098,58640.82
2007-04-11,14.268,15.01,15.049,14.073,83467.93
2007-04-12,15.122,15.658,15.707,14.937,77337.91
2007-04-13,15.463,15.454,16.371,15.054,63374.44
2007-04-16,15.458,15.537,15.854,15.415,46179.32
2007-04-17,15.585,15.185,15.707,14.854,57049.15
2007-04-18,15.293,15.122,15.654,14.932,74550.4
2007-04-19,15.019,13.961,15.019,13.756,70725.81
2007-04-20,14.049,14.61,14.658,14.049,53077.49
2007-04-23,14.624,15.005,15.049,14.488,48182.38
2007-04-24,15.117,16.507,16.507,15.054,122702.86
2007-04-25,16.649,16.717,17.258,16.19,95891.25
2007-04-26,16.722,16.522,16.78,16.219,38132.49
2007-04-27,16.488,15.819,16.493,15.61,27185.91
2007-04-30,15.854,16.732,16.795,15.805,62512.02
2007-05-08,16.78,16.532,17.146,16.244,43849.53
2007-05-09,16.532,15.854,16.532,15.468,48929.93
2007-05-10,15.805,15.951,16.01,15.317,45143.65
2007-05-11,15.61,15.512,15.844,15.463,29513.91
2007-05-14,15.122,15.585,15.898,15.024,55720.42
2007-05-15,15.561,15.605,15.707,15.273,77306.03
2007-05-16,15.512,16.337,16.585,15.415,74401.94
2007-05-17,16.463,16.346,16.732,16.317,41198.0
2007-05-21,15.61,15.951,16.298,15.366,33592.31
2007-05-22,15.883,16.585,16.663,15.805,79745.51
2007-05-23,16.59,17.366,17.697,16.59,60389.36
2007-05-24,17.317,17.746,18.073,17.171,63359.58
2007-05-25,17.312,17.463,17.976,17.219,44878.4
2007-05-28,17.561,17.58,18.049,17.307,36795.33
2007-05-29,17.771,18.634,18.976,17.483,64044.98
2007-05-30,16.78,17.122,18.439,16.771,71534.84
2007-05-31,16.829,17.976,18.088,15.741,60425.95
2007-06-01,17.956,17.697,18.976,17.317,50975.09
2007-06-04,17.561,16.078,17.658,16.078,42582.24
2007-06-05,15.854,15.61,16.268,14.468,74744.66
2007-06-06,15.766,15.795,16.0,15.024,41745.49
2007-06-07,15.805,16.341,17.049,15.805,28543.44
2007-06-08,16.351,16.478,16.815,16.156,25869.64
2007-06-11,16.673,17.537,17.771,16.341,41971.9
2007-06-12,17.561,17.932,18.029,17.078,48151.07
2007-06-13,18.049,17.795,18.185,17.756,30035.32
2007-06-14,17.658,17.317,17.722,17.146,33034.03
2007-06-15,17.268,17.507,17.658,17.073,29325.34
2007-06-18,17.785,17.805,18.146,17.551,41823.68
2007-06-19,17.805,17.429,17.922,17.244,21577.57
2007-06-20,17.317,16.834,17.649,16.78,31531.93
2007-06-21,16.776,17.805,18.517,16.59,69699.93
2007-06-22,17.829,18.151,18.537,17.639,82161.38
2007-06-25,18.463,18.678,19.512,18.205,84705.65
2007-06-26,18.341,18.537,19.215,18.0,44439.34
2007-06-27,18.385,19.0,19.146,18.049,82815.01
2007-06-28,19.146,18.976,19.829,18.732,58975.21
2007-06-29,18.293,17.463,18.78,17.317,60555.26
2007-07-02,17.317,17.751,18.146,16.585,22394.95
2007-07-03,17.561,18.439,18.585,17.073,17523.21
2007-07-04,18.439,17.551,18.629,17.463,10718.99
2007-07-05,17.317,16.683,17.463,16.634,16272.29
2007-07-06,16.122,17.366,17.419,16.122,15528.75
2007-07-09,17.488,17.663,17.844,17.219,17837.21
2007-07-10,17.356,17.293,17.658,16.819,9332.8
2007-07-11,17.21,17.263,17.293,16.878,18949.29
2007-07-12,17.268,17.0,17.458,16.878,6975.69
2007-07-13,17.074,16.849,17.196,16.819,6597.5
2007-07-16,16.878,16.169,16.908,16.144,7809.11
2007-07-17,16.169,16.389,16.634,16.169,5817.33
2007-07-18,16.296,16.521,16.78,16.296,8587.48
2007-07-19,16.521,16.335,16.634,16.193,6541.28
2007-07-20,16.575,16.634,16.771,16.242,20323.36
2007-07-23,16.634,17.24,17.338,16.629,30771.16
2007-07-24,17.416,17.044,17.416,17.044,27368.15
2007-07-25,17.044,17.583,17.71,16.624,33372.0
2007-07-26,17.612,17.832,18.003,17.465,23303.87
2007-07-27,17.793,17.612,17.793,17.416,19086.32
2007-07-30,17.602,17.627,17.788,17.343,34414.87
2007-07-31,17.607,18.135,18.248,17.607,26874.83
2007-08-01,18.15,17.221,18.346,17.181,30774.1
2007-08-02,17.221,17.411,17.641,17.025,21342.37
2007-08-03,17.441,17.866,18.077,17.367,32951.68
2007-08-06,18.175,18.238,18.395,17.808,25806.47
2007-08-07,18.248,18.688,19.099,17.954,36715.63
2007-08-08,18.316,18.542,19.08,17.847,16972.94
2007-08-09,18.688,18.419,18.688,18.189,16043.43
2007-08-10,18.444,17.729,18.449,17.612,17708.73
2007-08-13,17.734,17.725,17.989,17.563,14089.07
2007-08-14,17.725,17.827,18.052,17.617,9326.89
2007-08-15,17.857,17.617,18.033,17.367,20430.5
2007-08-16,17.597,17.27,17.597,17.196,17838.14
2007-08-17,17.27,17.211,17.514,17.128,12744.7
2007-08-20,17.49,17.817,17.906,17.416,14152.34
2007-08-21,17.959,18.698,19.065,17.832,32972.38
2007-08-22,18.331,19.021,19.373,18.214,41485.47
2007-08-23,19.021,19.055,19.08,18.62,15606.77
2007-08-24,19.031,18.649,19.559,18.59,34908.63
2007-08-27,18.639,18.385,19.07,18.101,29825.41
2007-08-28,18.292,18.424,18.859,17.896,17164.59
2007-08-29,18.321,17.906,18.321,17.866,15894.3
2007-08-30,17.93,18.243,18.346,17.906,12674.71
2007-08-31,18.385,18.884,19.08,18.052,29067.01
2007-09-03,19.075,19.129,19.569,18.904,26781.7
2007-09-05,18.473,18.444,18.713,18.101,29765.63
2007-09-06,18.336,18.37,18.879,18.233,38608.7
2007-09-07,18.375,17.886,18.678,17.857,28874.11
2007-09-10,17.7,17.857,17.984,17.553,23679.43
2007-09-11,17.906,17.553,18.15,17.539,22215.91
2007-09-12,17.539,17.661,17.852,17.353,16340.76
2007-09-13,17.671,17.671,18.033,17.338,17147.1
2007-09-14,17.744,17.754,17.852,17.226,22086.62
2007-09-17,17.729,17.759,18.082,17.612,34322.54
2007-09-18,17.808,17.455,18.052,17.035,34954.12
2007-09-19,17.407,17.186,17.48,17.054,17948.68
2007-09-20,17.294,17.671,17.7,17.289,17187.69
2007-09-21,17.627,17.118,17.627,16.952,27816.44
2007-09-24,17.025,16.766,17.025,16.291,26208.44
2007-09-25,16.634,16.389,16.634,16.33,18620.38
2007-09-26,16.541,16.717,16.952,16.457,16539.06
2007-09-27,16.863,16.682,17.02,16.594,17108.73
2007-09-28,16.937,16.927,17.02,16.634,25948.5
2007-10-08,17.172,16.746,17.221,16.58,29909.07
2007-10-09,16.634,16.854,16.927,16.536,24499.07
2007-10-10,16.878,17.059,17.26,16.78,41821.57
2007-10-11,17.113,16.78,17.221,16.731,25252.81
2007-10-12,16.81,16.394,16.878,16.144,33222.68
2007-10-15,16.242,16.34,16.726,16.242,23110.55
2007-10-16,16.35,16.712,16.878,16.35,26389.84
2007-10-17,16.511,16.379,16.878,16.144,29475.12
2007-10-18,16.438,16.736,16.927,16.286,26807.08
2007-10-19,16.971,16.624,17.025,16.511,14213.67
2007-10-22,16.267,16.394,16.824,16.267,10199.67
2007-10-23,16.438,16.164,16.731,15.66,13678.77
2007-10-24,16.164,15.616,16.34,15.606,32466.49
2007-10-25,15.611,14.745,15.611,14.628,25126.4
2007-10-26,14.672,15.371,15.655,14.383,73435.54
2007-10-29,15.459,15.019,15.616,14.853,14142.21
2007-10-30,15.019,15.019,15.313,14.579,17994.77
2007-10-31,15.166,15.582,15.582,15.024,22450.9
2007-11-01,15.655,14.921,15.655,14.916,21734.12
2007-11-02,14.823,14.349,14.863,14.334,25728.14
2007-11-05,14.31,14.569,14.584,14.187,14151.1
2007-11-06,14.344,14.701,14.775,14.344,16843.33
2007-11-07,14.706,14.315,14.819,14.041,13817.2
2007-11-08,14.187,14.608,14.618,13.845,35999.68
2007-11-09,14.608,14.98,15.112,14.383,27239.77
2007-11-12,14.677,14.535,14.819,14.197,11682.24
2007-11-13,14.525,14.236,14.819,14.041,10363.99
2007-11-14,14.412,14.667,14.716,14.09,11723.24
2007-11-15,14.662,14.28,14.662,14.236,9332.03
2007-11-16,14.227,14.187,14.236,13.943,10491.81
2007-11-19,14.183,14.334,14.412,14.016,12176.16
2007-11-20,14.29,14.96,15.073,14.143,27523.34
2007-11-21,15.009,14.691,15.009,14.628,10182.73
2007-11-22,14.505,14.505,14.75,14.246,9712.05
2007-11-23,14.559,14.505,14.628,14.217,5135.53
2007-11-26,14.701,14.77,15.107,14.54,27441.1
2007-11-27,14.735,15.166,15.303,14.677,29730.31
2007-11-28,15.19,14.843,15.41,14.775,9614.58
2007-11-29,14.872,15.009,15.156,14.73,13958.97
2007-11-30,15.362,14.51,15.362,14.432,17911.51
2007-12-03,14.51,14.334,14.638,14.183,12190.82
2007-12-04,14.334,14.359,14.525,14.183,10322.34
2007-12-05,14.403,14.677,14.726,14.276,13702.11
2007-12-06,14.628,14.471,14.677,14.217,15708.02
2007-12-07,14.471,14.745,14.775,14.383,16648.58
2007-12-10,14.564,15.088,15.406,14.481,35889.32
2007-12-11,15.132,15.577,15.704,15.029,45590.44
2007-12-12,15.557,16.242,16.306,15.489,52384.63
2007-12-13,16.242,15.733,16.536,15.655,45172.84
2007-12-17,16.291,16.536,16.751,16.291,30914.56
2007-12-18,16.536,16.438,16.536,15.949,17231.37
2007-12-19,16.438,16.384,16.536,15.988,23159.88
2007-12-20,16.413,16.565,16.741,16.149,19775.47
2007-12-21,16.462,16.56,16.726,16.389,12160.2
2007-12-24,16.634,16.619,16.903,16.541,29536.46
2007-12-25,16.629,16.756,16.878,16.448,13201.43
2007-12-26,16.878,16.942,17.123,16.78,19017.57
2007-12-27,16.927,17.323,17.407,16.829,24541.07
2007-12-28,17.265,16.966,17.362,16.952,25409.12
2008-01-02,17.049,18.101,18.15,17.025,33670.09
2008-01-03,17.989,18.351,18.644,17.734,30315.06
2008-01-04,18.297,18.346,18.678,18.003,18729.82
2008-01-07,18.297,18.199,18.346,17.734,22510.07
2008-01-08,18.101,17.617,18.101,17.617,36796.3
2008-01-09,17.597,18.126,18.248,17.455,17728.47
2008-01-10,18.106,18.346,18.615,18.052,21967.2
2008-01-11,18.253,17.959,18.253,17.666,22954.2
2008-01-14,17.685,17.857,18.189,17.514,45414.35
2008-01-15,17.857,17.808,18.042,17.524,17797.95
2008-01-16,17.636,18.546,18.718,17.519,43181.68
2008-01-17,18.556,19.089,19.266,18.175,74223.21
2008-01-18,19.187,18.493,19.618,18.395,32590.77
2008-01-21,18.346,18.101,19.202,17.759,18663.09
2008-01-22,18.15,17.416,18.497,16.428,37269.82
2008-01-23,17.123,19.129,19.129,17.123,40866.14
2008-01-24,19.598,19.569,20.528,19.182,36614.45
2008-01-25,19.73,19.266,20.254,18.791,20815.64
2008-01-28,19.51,19.031,19.569,18.248,18516.02
2008-01-29,19.324,18.59,19.51,18.59,16370.92
2008-01-30,18.566,18.561,18.982,18.351,31164.27
2008-01-31,18.59,17.685,18.59,17.529,31874.16
2008-02-01,17.685,17.221,17.945,16.575,16444.42
2008-02-04,17.475,18.703,18.737,17.465,17490.78
2008-02-05,18.703,18.444,18.825,18.106,5713.57
2008-02-13,17.857,18.546,19.129,17.318,4733.57
2008-02-14,18.664,18.727,19.158,18.664,3823.97
2008-02-15,18.59,18.365,18.737,18.15,2930.97
2008-02-18,18.688,18.84,19.041,18.688,15720.16
2008-02-19,18.85,19.231,19.324,18.566,9818.79
2008-02-20,18.933,19.08,19.31,18.874,6080.18
2008-02-21,19.08,19.73,19.96,19.031,11893.48
2008-02-22,19.813,19.569,20.303,19.471,13416.82
2008-02-25,19.667,19.275,20.058,18.845,8997.75
2008-02-26,19.569,18.497,19.862,17.91,17423.73
2008-02-27,19.006,18.723,19.021,18.101,26313.62
2008-02-28,19.021,18.923,19.021,18.287,5711.21
2008-02-29,19.031,18.786,19.163,18.444,9840.46
2008-03-03,19.153,19.461,19.569,18.698,11569.02
2008-03-04,19.461,19.471,19.559,19.08,8443.83
2008-03-05,19.417,20.112,20.415,18.938,20569.56
2008-03-06,20.112,19.862,20.293,19.574,9157.12
2008-03-07,20.048,19.579,20.048,19.378,9939.57
2008-03-10,19.29,18.321,19.29,18.233,9114.39
2008-03-11,18.101,18.483,18.488,17.959,11333.37
2008-03-12,18.59,18.101,18.811,18.033,6235.63
2008-03-13,18.444,18.091,18.444,17.221,7071.46
2008-03-14,17.221,16.824,17.857,16.78,11421.09
2008-03-17,16.218,15.689,16.707,15.557,5904.48
2008-03-18,15.166,14.726,15.455,14.584,13952.25
2008-03-19,15.092,15.508,15.684,14.608,28683.97
2008-03-20,15.406,16.046,16.046,14.677,19685.46
2008-03-21,16.135,15.65,16.135,15.435,13916.39
2008-03-24,15.988,15.274,15.998,15.097,7961.75
2008-03-25,15.009,14.677,15.009,14.545,16444.32
2008-03-26,14.858,14.187,14.921,14.094,13101.31
2008-03-27,14.183,13.258,14.183,13.189,12802.56
2008-03-28,13.199,13.6,13.786,12.681,17746.38
2008-03-31,13.258,13.209,13.4,13.013,12006.74
2008-04-01,13.209,12.333,13.38,12.231,34762.53
2008-04-02,12.573,12.558,13.297,11.986,33659.83
2008-04-03,12.475,13.209,13.292,12.231,17238.48
2008-04-07,13.126,14.187,14.432,12.72,21255.8
2008-04-08,14.192,14.461,14.853,14.192,17639.5
2008-04-09,14.481,13.943,14.677,13.591,28587.4
2008-04-10,13.493,13.649,13.933,13.209,8612.03
2008-04-11,13.796,14.09,14.628,13.796,9771.51
2008-04-14,13.869,13.454,14.041,13.111,11171.63
2008-04-15,13.312,13.992,13.992,13.307,5820.54
2008-04-16,14.016,14.334,14.452,13.821,15099.1
2008-04-17,14.334,14.261,14.359,13.459,12802.44
2008-04-18,13.899,12.837,13.899,12.837,46548.23
2008-04-21,13.703,12.328,13.737,11.595,59248.97
2008-04-22,12.035,12.328,12.328,11.399,13830.98
2008-04-23,11.986,12.73,12.891,11.937,33566.63
2008-04-24,13.698,13.992,14.002,13.185,74552.56
2008-04-25,13.698,13.992,14.187,13.062,31189.88
2008-04-28,13.747,13.38,13.796,13.238,20939.89
2008-04-29,13.454,13.698,13.698,13.214,26838.92
2008-04-30,13.752,14.129,14.178,13.6,24134.86
2008-05-05,14.187,14.706,14.726,14.187,19696.66
2008-05-06,14.775,14.266,14.775,14.187,22341.22
2008-05-07,14.329,13.649,14.329,13.625,18974.33
2008-05-08,13.405,13.899,13.913,13.214,15813.23
2008-05-09,13.943,13.649,14.016,13.434,13707.9
2008-05-12,13.493,14.354,14.618,13.214,26699.9
2008-05-13,15.787,15.787,15.787,15.415,80815.2
2008-05-14,16.756,16.545,17.221,15.802,223810.63
2008-05-15,16.389,15.636,16.389,15.557,60945.53
2008-05-16,15.557,15.357,15.978,14.784,48708.94
2008-05-20,15.802,14.261,16.046,13.982,61769.55
2008-05-21,13.698,14.388,14.672,13.356,46268.93
2008-05-22,14.094,13.806,14.202,13.796,44349.36
2008-05-23,13.923,13.835,14.217,13.551,47643.59
2008-05-26,13.835,13.718,14.104,13.356,29287.86
2008-05-27,13.229,13.551,13.943,13.229,23677.57
2008-05-28,13.551,13.713,13.796,13.356,19607.69
2008-05-29,13.713,13.503,13.742,13.429,15900.53
2008-05-30,13.698,13.478,13.698,13.209,19322.01
2008-06-02,13.356,13.233,13.405,13.155,12882.09
2008-06-03,13.229,13.199,13.356,13.013,20449.79
2008-06-04,13.209,13.551,13.649,13.199,25449.83
2008-06-05,13.507,13.507,13.6,13.405,12867.14
2008-06-06,13.537,13.591,13.64,13.503,7384.62
2008-06-10,13.082,12.544,13.087,12.304,24735.56
2008-06-11,12.363,12.544,12.695,12.265,10108.23
2008-06-12,12.544,11.766,12.573,11.766,28079.41
2008-06-13,11.849,12.035,12.279,11.839,21588.74
2008-06-16,11.888,11.991,12.064,11.658,19472.54
2008-06-17,11.991,11.986,12.084,11.79,16547.67
2008-06-18,11.927,12.524,12.867,11.551,18907.34
2008-06-19,12.475,11.839,12.475,11.492,14470.72
2008-06-20,11.839,11.986,12.416,11.546,9581.22
2008-06-23,11.888,11.834,11.927,11.57,7377.78
2008-06-24,11.917,12.377,12.377,11.761,12100.76
2008-06-25,12.309,12.911,13.008,12.138,14584.17
2008-06-26,12.95,13.38,13.454,12.72,17115.49
2008-06-27,12.989,13.092,13.189,12.416,15621.1
2008-06-30,12.994,13.253,13.258,12.71,15152.61
2008-07-01,13.209,13.194,13.248,12.862,8629.73
2008-07-02,13.209,13.155,13.224,12.915,11853.7
2008-07-03,12.964,13.4,13.649,12.867,15673.13
2008-07-04,13.503,13.591,13.649,13.356,9852.54
2008-07-07,13.698,14.09,14.139,13.507,18205.21
2008-07-08,14.114,14.09,14.139,13.649,15888.95
2008-07-09,14.158,14.359,14.662,13.943,29048.31
2008-07-10,14.359,14.192,14.383,13.982,26193.48
2008-07-11,13.992,14.476,14.476,13.948,20520.55
2008-07-14,14.677,15.704,15.728,14.657,85782.21
2008-07-15,15.743,15.508,15.753,15.176,30195.25
2008-07-16,15.406,15.573,15.646,14.959,29960.52
2008-07-17,15.656,15.877,16.471,15.386,76311.46
2008-07-18,15.902,15.705,16.196,15.023,38453.57
2008-07-21,16.181,16.098,16.181,15.499,32910.22
2008-07-22,16.098,16.147,16.147,15.784,25453.24
2008-07-23,16.098,16.078,16.196,15.902,15694.68
2008-07-24,16.098,16.0,16.191,15.656,25164.6
2008-07-25,16.098,15.99,16.098,15.676,11837.99
2008-07-28,15.951,16.456,16.491,15.828,30357.5
2008-08-12,14.812,15.931,16.196,14.812,84093.51
2008-08-13,15.696,15.362,15.705,14.969,19281.45
2008-08-14,15.362,15.941,15.941,15.043,28145.99
2008-08-15,15.779,15.946,16.196,15.735,9135.75
2008-08-18,16.172,15.411,16.172,15.386,5627.98
2008-08-19,15.411,15.656,15.656,15.023,4948.67
2008-08-20,15.239,16.005,16.343,15.239,15252.03
2008-08-21,16.01,15.48,16.01,15.215,8062.5
2008-08-22,15.141,14.969,15.529,14.385,15364.0
2008-08-25,14.871,15.018,15.018,14.38,21601.65
2008-08-26,14.724,14.233,14.724,14.135,25013.29
2008-08-28,13.742,13.889,14.233,13.693,16150.03
2008-08-29,14.174,14.473,14.577,13.889,11023.0
2008-09-01,14.478,14.233,14.478,13.742,8605.15
2008-09-02,14.233,14.233,14.449,13.772,11590.3
2008-09-03,14.228,13.742,14.228,13.521,14008.1
2008-09-04,13.88,13.786,13.88,13.497,6833.1
2008-09-05,13.664,13.732,13.742,13.261,15305.16
2008-09-08,13.742,13.251,13.742,13.207,10841.63
2008-09-09,12.839,13.541,13.58,12.839,4010.96
2008-09-10,13.624,13.472,13.624,13.251,8698.49
2008-09-11,13.497,13.296,13.541,13.104,11291.53
2008-09-12,13.256,13.502,13.546,13.055,10943.25
2008-09-16,13.526,13.988,14.135,13.251,11446.28
2008-09-17,13.988,13.983,14.189,13.767,9411.28
2008-09-18,14.037,13.732,14.037,13.021,14091.77
2008-09-19,15.107,15.107,15.107,15.033,71173.22
2008-09-22,15.18,14.719,16.358,14.405,62061.44
2008-09-23,14.233,14.037,14.518,13.791,48453.89
2008-09-24,13.644,14.086,14.086,13.502,15230.38
2008-09-25,14.233,14.518,14.729,13.889,17934.79
2008-09-26,14.478,15.008,15.018,14.243,27238.38
2008-10-06,14.969,14.611,14.969,14.478,7355.09
2008-10-07,14.429,14.92,15.048,14.061,9940.11
2008-10-08,14.709,14.871,14.959,14.488,5369.39
2008-10-09,15.107,14.896,15.107,14.724,7288.88
2008-10-10,14.719,14.675,15.067,14.508,14825.71
2008-10-13,14.714,14.233,14.768,13.88,23976.5
2008-10-14,14.675,14.233,14.822,14.091,15235.7
2008-10-15,14.38,14.307,14.586,14.135,7364.32
2008-10-16,14.164,14.135,14.213,13.747,11971.06
2008-10-17,14.356,13.619,14.356,13.153,25925.44
2008-10-20,13.718,13.615,13.718,13.104,24685.73
2008-10-21,13.688,13.644,13.688,13.33,4744.89
2008-10-22,13.448,13.541,13.821,13.296,11131.15
2008-10-23,13.251,13.673,13.673,13.183,5152.87
2008-10-24,13.673,13.983,13.988,13.546,15440.57
2008-10-27,14.017,13.889,14.017,13.551,18831.8
2008-10-28,13.737,14.086,14.199,13.575,15946.75
2008-10-29,14.277,14.071,14.282,13.939,4392.6
2008-10-30,14.071,14.184,14.233,13.968,4262.42
2008-10-31,14.233,14.037,14.238,13.86,5086.73
2008-11-03,14.081,14.037,14.13,13.767,3873.29
2008-11-04,14.022,14.061,14.096,13.781,6818.8
2008-11-05,14.228,14.032,14.228,13.934,4685.78
2008-11-06,13.934,14.135,14.145,13.791,6744.46
2008-11-07,14.086,13.988,14.14,13.723,6283.64
2008-11-10,13.978,14.375,14.478,13.845,7093.04
2008-11-11,14.277,14.351,14.38,14.135,6692.53
2008-11-12,14.174,14.233,14.356,13.742,9411.91
2008-11-13,14.282,14.37,14.37,13.791,24637.69
2008-11-14,14.366,14.905,15.018,14.145,21299.73
2008-11-17,14.91,15.215,15.362,14.724,26998.9
2008-11-18,15.215,14.38,15.215,14.086,14012.33
2008-11-19,14.243,14.719,14.959,14.096,13388.63
2008-11-20,14.577,14.37,14.724,14.253,5773.04
2008-11-21,14.218,14.454,14.591,13.988,8750.49
2008-11-24,14.488,14.429,14.964,14.282,8784.28
2008-11-25,14.429,14.626,14.753,14.429,7775.66
2008-11-26,14.724,14.577,14.724,14.233,14177.28
2008-11-27,15.033,14.896,15.46,14.832,16824.54
2008-11-28,14.734,15.357,15.435,14.734,14050.53
2008-12-01,15.288,15.357,15.607,15.126,5023.73
2008-12-02,15.308,15.323,15.597,15.072,7862.6
2008-12-03,15.17,15.47,15.607,15.17,16325.63
2008-12-04,15.597,15.411,15.597,15.318,9996.94
2008-12-05,15.215,15.337,15.445,15.17,5572.87
2008-12-08,15.357,15.72,15.72,15.318,16058.32
2008-12-09,15.637,16.132,16.515,15.548,14624.0
2008-12-10,16.0,16.221,16.319,15.754,8617.42
2008-12-11,16.147,16.024,16.294,15.956,5063.3
2008-12-12,16.049,15.754,16.167,15.46,8024.47
2008-12-15,15.838,16.196,16.294,15.833,6342.49
2008-12-16,16.191,16.51,16.525,15.951,8320.32
2008-12-17,16.589,17.03,17.129,16.52,11385.71
2008-12-18,17.006,16.923,17.178,16.599,8342.0
2008-12-19,16.937,17.222,17.325,16.908,11927.64
2008-12-22,17.178,16.761,17.276,16.589,12428.91
2008-12-23,16.844,16.289,16.844,16.221,11822.45
2008-12-24,16.098,16.579,16.932,16.0,12477.64
2008-12-25,16.579,16.687,16.981,16.54,11742.94
2008-12-26,16.692,16.476,16.795,16.466,6462.61
2008-12-29,16.442,16.481,16.481,15.99,8912.3
2008-12-30,16.515,17.021,17.129,16.196,51843.51
2008-12-31,17.021,16.888,17.08,16.613,20716.11
2009-01-05,16.824,16.746,16.932,16.196,17701.65
2009-01-06,16.5,16.392,16.54,16.098,30831.49
2009-01-07,16.392,16.496,16.736,16.343,9567.79
2009-01-08,16.437,16.196,16.437,16.147,18532.35
2009-01-09,16.196,15.975,16.329,15.794,18455.63
2009-01-12,15.951,16.432,16.437,15.764,15053.66
2009-01-13,16.383,16.196,16.55,16.147,8829.3
2009-01-14,16.098,16.834,16.947,16.098,19619.73
2009-01-15,16.785,16.451,16.834,16.368,5072.07
2009-01-16,16.5,16.245,16.5,16.186,25188.93
2009-01-19,16.245,15.98,16.245,15.897,27622.94
2009-01-20,15.828,16.054,16.177,15.828,7209.32
2009-01-21,15.98,15.813,16.078,15.705,17411.82
2009-01-22,15.916,16.083,16.368,15.916,19851.48
2009-01-23,16.073,15.931,16.177,15.754,3297.34
2009-02-02,16.039,15.813,16.123,15.681,15009.52
2009-02-03,15.813,16.142,16.177,15.646,30344.4
2009-02-04,16.147,16.275,16.275,16.0,26006.14
2009-02-05,16.27,15.951,16.27,15.853,33035.62
2009-02-06,16.005,16.294,16.294,15.887,51688.92
2009-02-09,16.491,17.914,17.914,16.491,99662.13
2009-02-10,17.909,19.229,19.229,17.575,55512.56
2009-02-11,18.802,18.635,19.146,18.405,42545.22
2009-02-12,18.655,18.253,18.655,17.855,31102.88
2009-02-13,18.253,18.797,18.984,17.816,45015.49
2009-02-16,18.802,19.288,19.573,18.65,26241.14
2009-02-17,19.278,19.632,19.681,18.9,28526.74
2009-02-18,19.435,18.945,20.515,18.68,32343.78
2009-02-19,18.748,18.719,19.136,18.356,29304.26
2009-02-20,18.65,19.043,19.264,18.601,8418.82
2009-02-23,19.043,19.097,19.332,18.783,15042.56
2009-02-24,19.121,18.699,19.357,18.169,27546.34
2009-02-25,18.65,18.449,18.778,18.346,18517.75
2009-02-26,18.478,17.924,18.861,17.914,18909.02
2009-02-27,17.914,17.708,18.159,17.511,16682.16
2009-03-02,17.669,17.826,17.86,17.521,27463.3
2009-03-03,17.659,18.061,18.552,17.472,44478.37
2009-03-04,17.963,18.586,18.748,17.727,24690.67
2009-03-05,18.606,18.508,19.043,18.493,20369.51
2009-03-06,18.405,18.449,18.675,18.061,17129.13
2009-03-09,18.444,17.914,18.645,17.575,13989.55
2009-03-10,17.718,17.904,17.988,17.526,21191.86
2009-03-11,18.051,17.57,18.356,17.374,18994.2
2009-03-12,17.335,17.472,17.615,17.335,8945.71
2009-03-13,17.497,17.369,17.644,17.315,9756.47
2009-03-16,17.408,17.615,17.757,17.399,14201.8
2009-03-17,17.693,17.889,17.909,17.511,25360.23
2009-03-18,18.11,17.816,18.297,17.727,28960.66
2009-03-19,17.732,18.11,18.164,17.718,14426.04
2009-03-20,18.159,17.997,18.267,17.821,18132.66
2009-03-23,17.997,18.159,18.238,17.914,25865.62
2009-03-24,18.257,18.523,18.748,18.164,50864.65
2009-03-25,18.503,17.669,18.527,17.659,27344.69
2009-03-26,17.747,17.521,17.816,17.06,37544.35
2009-03-27,17.546,17.418,17.546,17.281,34972.47
2009-03-30,17.497,17.752,18.007,17.497,24334.88
2009-03-31,17.644,17.914,18.012,17.521,28308.42
2009-04-01,18.022,17.909,18.145,17.723,26535.25
2009-04-02,17.919,17.752,18.105,17.718,40557.59
2009-04-03,17.855,17.806,17.948,17.708,25461.15
2009-04-07,17.919,17.86,18.552,17.757,48805.44
2009-04-08,17.87,17.286,18.017,17.271,29724.52
2009-04-09,17.325,17.521,17.595,17.3,20173.64
2009-04-10,17.526,17.669,17.791,17.526,43416.59
2009-04-13,17.865,17.561,17.914,17.428,46906.25
2009-04-14,17.61,17.767,17.865,17.561,53156.51
2009-04-15,17.83,17.644,18.032,17.6,49008.72
2009-04-16,17.693,18.606,18.65,17.693,68174.69
2009-04-17,18.606,18.017,18.606,17.968,45041.64
2009-04-20,17.914,18.032,18.061,17.708,26514.24
2009-04-21,17.904,18.189,18.307,17.776,36041.52
2009-04-22,18.208,17.678,18.478,17.6,36126.53
2009-04-24,17.924,17.423,18.032,17.364,37978.67
2009-04-27,17.423,17.669,17.747,17.227,22294.97
2009-04-28,17.659,18.184,18.267,17.511,60173.17
2009-04-29,18.233,17.835,18.257,17.669,28379.74
2009-04-30,17.997,17.826,18.027,17.654,25639.15
